,Fulham,Nott'ham Forest,Bournemouth,Everton,Leeds United,West Ham,Huddersfield,Aston Villa,Burnley,Sheffield Utd,Cardiff City,Manchester Utd,Watford,Newcastle Utd,Leicester City,Liverpool,Brentford,Southampton,Wolves,Brighton,Tottenham,Arsenal,Norwich City,Crystal Palace,Chelsea,West Brom,Manchester City,Luton Town
476,90,36,30,48,0,48,0,39,51,27,0,69,0,78,0,81,60,0,54,90,69,78,0,39,48,0,90,15
477,39,42,36,81,0,30,0,63,39,45,0,60,0,60,0,99,87,0,45,51,57,75,0,69,63,0,93,6
478,51,39,51,39,0,36,0,63,45,21,0,81,0,54,0,102,75,0,33,72,69,84,0,54,36,0,102,33
479,27,63,48,51,0,57,0,84,12,39,0,84,0,84,0,72,48,0,36,81,54,81,0,54,39,0,87,39
480,81,42,33,54,0,63,0,72,33,39,0,57,0,81,0,78,63,0,30,48,42,102,0,60,33,0,99,30
481,63,45,39,36,0,51,0,72,21,18,0,78,0,87,0,72,63,0,72,75,51,90,0,33,57,0,99,18
482,39,54,45,36,0,78,0,54,63,45,0,60,0,66,0,87,60,0,48,69,54,78,0,42,51,0,99,12
483,51,48,27,33,0,57,0,93,36,30,0,66,0,78,0,87,54,0,81,48,51,48,0,39,78,0,102,33
484,81,42,57,54,0,54,0,33,39,30,0,78,0,66,0,99,75,0,69,54,33,75,0,60,42,0,87,12
485,69,42,51,27,0,33,0,75,42,24,0,78,0,39,0,81,78,0,69,57,75,87,0,51,27,0,102,33
486,63,36,42,18,0,51,0,105,39,27,0,90,0,54,0,72,54,0,75,48,87,66,0,57,57,0,87,12
487,63,48,27,36,0,69,0,93,66,39,0,75,0,21,0,84,90,0,45,54,36,75,0,63,66,0,72,18
488,42,30,36,57,0,63,0,84,33,30,0,75,0,78,0,54,45,0,54,81,54,93,0,75,39,0,84,33
489,24,81,39,36,0,54,0,69,27,30,0,66,0,75,0,75,72,0,33,63,78,93,0,33,57,0,111,24
490,36,60,57,78,0,45,0,60,24,57,0,93,0,75,0,81,69,0,39,48,48,69,0,33,57,0,90,21
491,39,63,33,15,0,45,0,75,57,39,0,93,0,45,0,84,69,0,27,78,45,90,0,75,57,0,81,30
492,48,30,45,69,0,21,0,69,33,42,0,45,0,63,0,81,63,0,54,60,69,93,0,72,57,0,105,21
493,45,75,54,57,0,15,0,60,63,45,0,66,0,72,0,54,45,0,51,57,60,78,0,69,69,0,81,24
494,39,36,39,57,0,81,0,63,39,42,0,66,0,78,0,96,45,0,42,78,51,66,0,72,57,0,78,15
495,60,66,45,39,0,51,0,69,54,48,0,78,0,66,0,75,48,0,27,66,57,96,0,30,63,0,90,12
496,78,45,36,24,0,45,0,69,36,75,0,66,0,69,0,81,78,0,57,57,42,51,0,75,33,0,102,21
497,57,57,33,48,0,36,0,54,9,42,0,84,0,81,0,75,69,0,36,78,66,93,0,39,48,0,99,36
498,39,84,30,51,0,60,0,57,18,27,0,21,0,60,0,78,72,0,27,69,78,105,0,54,81,0,90,39
499,45,48,60,30,0,60,0,54,48,27,0,75,0,75,0,87,60,0,48,90,54,93,0,36,30,0,93,27
500,54,48,51,45,0,54,0,30,45,42,0,78,0,78,0,69,66,0,51,72,51,90,0,45,51,0,90,30
501,45,45,48,33,0,27,0,84,33,51,0,78,0,87,0,69,78,0,60,69,48,84,0,33,27,0,111,30
502,51,36,30,42,0,36,0,60,30,12,0,87,0,81,0,75,81,0,66,66,66,84,0,63,63,0,93,18
503,36,48,30,57,0,51,0,72,45,18,0,84,0,78,0,84,66,0,45,60,66,84,0,33,63,0,93,27
504,21,42,18,60,0,21,0,72,48,54,0,66,0,87,0,81,66,0,45,63,57,84,0,45,87,0,102,21
505,66,45,51,15,0,87,0,102,45,30,0,48,0,63,0,69,84,0,45,66,60,75,0,42,51,0,78,18
506,33,15,45,63,0,51,0,66,24,36,0,90,0,84,0,78,75,0,36,57,75,90,0,54,72,0,69,27
507,45,81,57,39,0,57,0,30,30,15,0,54,0,66,0,84,99,0,39,69,60,87,0,66,42,0,87,33
508,51,75,36,51,0,42,0,78,30,69,0,72,0,48,0,72,54,0,51,48,66,78,0,81,39,0,81,18
509,54,54,33,72,0,63,0,63,45,36,0,75,0,81,0,72,66,0,39,57,81,90,0,24,33,0,96,6
510,39,45,24,69,0,15,0,66,33,36,0,93,0,75,0,87,48,0,54,60,84,51,0,54,75,0,111,21
511,36,42,45,54,0,51,0,72,45,12,0,78,0,51,0,75,84,0,57,90,45,78,0,51,72,0,69,33
512,48,36,48,72,0,33,0,69,42,24,0,90,0,81,0,72,78,0,57,60,42,54,0,57,75,0,87,15
513,60,33,54,36,0,48,0,72,57,30,0,81,0,27,0,90,45,0,87,78,39,96,0,48,51,0,90,18
514,60,48,27,66,0,66,0,57,42,24,0,66,0,60,0,87,51,0,12,75,60,81,0,48,78,0,105,27
515,39,54,27,51,0,63,0,72,33,33,0,72,0,57,0,87,72,0,39,51,78,93,0,42,54,0,99,24
516,87,54,33,51,0,36,0,87,60,15,0,78,0,57,0,72,57,0,48,36,63,99,0,36,42,0,102,27
517,54,54,18,66,0,42,0,69,45,30,0,66,0,78,0,93,51,0,39,87,39,60,0,48,66,0,93,42
518,39,81,54,36,0,45,0,60,18,18,0,99,0,66,0,81,75,0,42,57,33,51,0,63,75,0,96,51
519,42,24,51,57,0,51,0,36,60,30,0,84,0,75,0,93,90,0,39,66,66,60,0,42,54,0,84,36
520,69,36,18,51,0,42,0,66,39,39,0,93,0,69,0,81,60,0,36,69,78,84,0,45,57,0,90,18
521,66,30,54,36,0,45,0,78,42,9,0,51,0,66,0,93,78,0,24,69,72,96,0,60,57,0,90,24
522,45,54,54,39,0,57,0,36,24,57,0,54,0,78,0,81,75,0,57,57,60,96,0,36,63,0,69,48
523,48,42,24,36,0,48,0,57,45,57,0,54,0,72,0,99,54,0,30,90,66,78,0,57,78,0,84,21
524,45,45,33,27,0,48,0,72,45,27,0,75,0,81,0,84,63,0,30,51,78,90,0,75,33,0,102,36
525,48,54,39,27,0,51,0,78,33,48,0,72,0,69,0,84,84,0,42,48,36,87,0,69,39,0,105,27
526,33,60,12,39,0,72,0,78,36,39,0,69,0,72,0,90,63,0,30,78,48,69,0,63,57,0,99,33
527,45,36,57,54,0,57,0,33,39,36,0,48,0,93,0,60,84,0,27,84,78,81,0,51,72,0,84,21
528,51,33,51,27,0,63,0,87,75,24,0,72,0,69,0,87,75,0,12,63,45,66,0,63,51,0,96,30
529,39,48,33,39,0,36,0,75,51,27,0,99,0,66,0,75,48,0,57,42,57,102,0,54,54,0,90,48
530,39,60,18,36,0,63,0,72,36,30,0,66,0,102,0,93,78,0,54,30,60,93,0,39,45,0,78,48
531,45,33,57,33,0,48,0,81,36,30,0,69,0,60,0,69,21,0,66,57,69,108,0,63,54,0,102,39
532,42,39,63,66,0,30,0,90,42,39,0,78,0,60,0,57,75,0,48,63,63,99,0,51,42,0,81,12
533,39,60,30,36,0,51,0,75,45,24,0,84,0,63,0,78,78,0,57,63,48,78,0,54,51,0,96,30
534,33,54,24,18,0,78,0,48,24,45,0,72,0,45,0,78,66,0,45,63,63,87,0,75,81,0,99,42
535,45,48,33,69,0,72,0,69,54,45,0,78,0,87,0,84,66,0,21,60,63,96,0,24,54,0,54,18
536,57,48,42,42,0,69,0,33,15,42,0,75,0,63,0,87,78,0,36,60,60,81,0,63,60,0,99,30
537,45,60,51,57,0,48,0,57,51,48,0,87,0,69,0,66,75,0,60,51,69,60,0,60,27,0,96,3
538,72,39,42,75,0,81,0,42,9,18,0,84,0,96,0,78,75,0,45,66,39,93,0,30,51,0,72,33
539,42,36,30,24,0,63,0,72,42,51,0,69,0,60,0,87,48,0,75,90,60,63,0,66,54,0,96,12
540,63,54,24,57,0,30,0,54,72,39,0,78,0,69,0,96,84,0,24,54,54,78,0,51,45,0,90,24
541,48,48,39,39,0,51,0,78,69,9,0,63,0,84,0,102,57,0,42,72,57,66,0,78,36,0,87,15
542,45,54,39,18,0,54,0,102,27,51,0,72,0,45,0,78,51,0,51,75,81,66,0,45,69,0,96,21
543,39,30,24,36,0,39,0,84,57,51,0,81,0,93,0,51,57,0,27,66,48,102,0,45,63,0,99,48
544,57,54,27,18,0,69,0,63,60,21,0,69,0,75,0,84,81,0,66,39,66,78,0,48,30,0,105,30
545,51,27,54,57,0,57,0,69,51,12,0,72,0,63,0,84,63,0,60,69,33,81,0,63,54,0,99,21
546,84,33,30,54,0,51,0,81,42,27,0,84,0,84,0,75,57,0,36,75,60,87,0,27,69,0,63,21
547,33,42,36,48,0,45,0,75,33,36,0,75,0,60,0,99,54,0,60,102,57,75,0,39,27,0,108,36
548,45,72,18,69,0,39,0,66,54,24,0,60,0,63,0,66,57,0,75,63,54,99,0,36,66,0,78,36
549,57,42,33,45,0,30,0,60,45,60,0,72,0,66,0,87,90,0,33,75,57,87,0,48,66,0,75,12
550,39,48,33,30,0,60,0,63,36,15,0,69,0,66,0,81,72,0,45,57,87,84,0,66,42,0,111,36
551,60,57,42,42,0,84,0,57,48,51,0,69,0,66,0,54,33,0,27,96,57,78,0,45,54,0,108,12
552,66,39,39,45,0,69,0,39,39,39,0,72,0,54,0,105,69,0,27,63,66,90,0,60,57,0,75,27
553,75,33,48,48,0,48,0,81,39,21,0,57,0,42,0,90,84,0,57,48,72,96,0,24,54,0,96,27
554,51,63,33,39,0,30,0,48,42,30,0,54,0,57,0,81,66,0,78,75,69,81,0,48,60,0,99,36
555,42,30,45,30,0,21,0,75,36,27,0,78,0,84,0,75,63,0,30,81,87,93,0,54,84,0,81,24
556,39,81,30,78,0,72,0,48,57,48,0,75,0,48,0,99,54,0,21,51,81,69,0,63,42,0,63,21
557,39,45,42,39,0,54,0,72,54,9,0,84,0,78,0,72,81,0,72,60,66,60,0,54,45,0,96,18
558,39,30,57,27,0,51,0,51,45,30,0,54,0,81,0,90,87,0,48,57,72,96,0,51,75,0,87,12
559,57,30,24,51,0,39,0,81,66,24,0,57,0,78,0,99,66,0,57,54,66,93,0,45,54,0,81,18
560,45,54,57,57,0,45,0,75,39,39,0,57,0,57,0,87,69,0,42,63,66,81,0,30,66,0,90,21
561,60,27,33,27,0,93,0,54,45,21,0,87,0,51,0,99,84,0,45,63,51,78,0,69,51,0,78,24
562,51,48,24,81,0,48,0,66,33,15,0,75,0,78,0,81,90,0,27,57,60,87,0,45,51,0,93,30
563,45,60,36,45,0,24,0,93,21,27,0,90,0,75,0,78,81,0,51,84,75,72,0,48,45,0,72,18
564,51,27,33,54,0,51,0,42,42,27,0,57,0,84,0,78,75,0,51,84,84,93,0,27,54,0,84,42
565,48,45,42,51,0,45,0,45,66,12,0,60,0,66,0,72,84,0,33,60,90,87,0,66,42,0,90,36
566,39,60,36,57,0,42,0,60,42,21,0,69,0,90,0,78,69,0,66,69,63,75,0,30,42,0,102,30
567,63,27,54,54,0,24,0,54,12,39,0,87,0,81,0,81,51,0,60,57,72,90,0,66,57,0,99,12
568,39,54,33,42,0,54,0,63,51,39,0,87,0,90,0,87,36,0,51,72,48,39,0,66,63,0,96,30
569,78,27,75,39,0,78,0,51,21,15,0,72,0,36,0,93,69,0,63,51,66,78,0,66,66,0,90,6
570,33,60,33,36,0,33,0,69,51,48,0,69,0,66,0,87,69,0,57,90,45,57,0,54,54,0,96,33
571,57,51,18,39,0,63,0,66,45,33,0,93,0,75,0,69,75,0,39,60,63,72,0,54,51,0,99,18
572,45,57,48,60,0,60,0,45,27,33,0,60,0,81,0,78,66,0,78,48,54,75,0,60,51,0,93,21
573,60,45,12,48,0,51,0,63,57,42,0,87,0,84,0,75,78,0,30,39,57,90,0,69,45,0,93,15
574,57,51,51,51,0,33,0,81,66,21,0,51,0,63,0,75,51,0,30,78,81,93,0,54,54,0,96,3
575,45,60,36,39,0,78,0,54,57,27,0,87,0,33,0,90,63,0,36,57,57,84,0,45,69,0,105,18
576,60,69,24,24,0,33,0,54,45,33,0,93,0,81,0,75,57,0,42,72,63,99,0,51,27,0,96,42
577,51,30,42,33,0,36,0,60,27,30,0,90,0,66,0,60,72,0,60,60,60,102,0,69,72,0,81,39
578,69,39,60,21,0,36,0,63,30,51,0,78,0,90,0,54,72,0,66,63,45,90,0,54,45,0,90,24
579,39,39,36,36,0,18,0,66,60,15,0,72,0,69,0,93,63,0,48,39,96,96,0,72,63,0,96,24
580,72,42,27,39,0,27,0,87,81,39,0,75,0,60,0,81,84,0,63,51,48,69,0,33,42,0,99,21
581,69,30,21,45,0,33,0,57,54,63,0,54,0,84,0,69,45,0,54,93,75,66,0,66,66,0,93,3
582,51,60,27,24,0,51,0,72,27,39,0,81,0,75,0,81,60,0,51,72,57,84,0,51,48,0,102,27
583,48,72,30,72,0,36,0,60,27,57,0,78,0,63,0,90,75,0,39,36,81,66,0,36,54,0,99,21
584,48,39,24,39,0,54,0,60,42,60,0,66,0,63,0,72,75,0,42,60,69,99,0,45,66,0,102,15
585,78,51,57,54,0,66,0,69,51,24,0,93,0,78,0,87,72,0,33,48,39,69,0,42,12,0,93,24
586,42,48,30,72,0,75,0,42,66,24,0,66,0,72,0,72,63,0,72,51,78,72,0,30,60,0,96,9
587,60,36,36,27,0,36,0,69,33,33,0,84,0,87,0,57,57,0,51,66,63,102,0,63,57,0,84,39
588,63,36,24,60,0,33,0,87,75,30,0,63,0,75,0,90,54,0,60,48,69,66,0,54,60,0,84,9
589,45,69,54,24,0,54,0,75,66,45,0,84,0,78,0,69,30,0,48,48,57,81,0,54,39,0,102,18
590,69,36,51,45,0,54,0,75,24,24,0,87,0,75,0,78,84,0,63,51,36,81,0,39,63,0,78,27
591,36,18,42,36,0,84,0,69,27,48,0,60,0,69,0,87,54,0,45,60,60,84,0,42,81,0,99,39
592,51,33,51,63,0,63,0,81,48,24,0,81,0,57,0,90,45,0,51,42,84,75,0,36,39,0,99,27
593,24,51,27,51,0,57,0,54,42,24,0,57,0,66,0,99,54,0,63,96,42,81,0,60,51,0,99,42
594,36,75,72,24,0,51,0,60,51,45,0,63,0,72,0,69,42,0,63,36,72,81,0,57,45,0,102,24
595,66,45,72,39,0,48,0,51,63,42,0,75,0,66,0,75,36,0,15,66,57,90,0,42,51,0,105,36
596,60,27,60,54,0,51,0,72,42,30,0,81,0,69,0,108,66,0,72,66,69,42,0,48,33,0,69,21
597,42,60,36,30,0,63,0,75,12,42,0,96,0,81,0,78,63,0,33,72,69,72,0,63,48,0,69,36
598,33,36,33,30,0,39,0,57,63,33,0,96,0,66,0,60,72,0,54,81,54,69,0,33,72,0,102,57
599,60,42,42,51,0,66,0,60,21,27,0,90,0,93,0,93,63,0,24,45,51,78,0,54,63,0,84,33
600,66,54,39,48,0,45,0,72,66,36,0,42,0,81,0,90,30,0,42,75,72,90,0,36,45,0,93,18
601,48,54,48,39,0,54,0,45,42,30,0,75,0,84,0,87,78,0,30,63,63,72,0,33,78,0,102,15
602,48,48,60,57,0,39,0,75,36,42,0,69,0,75,0,69,60,0,57,78,54,78,0,36,39,0,99,21
603,72,48,27,36,0,60,0,57,39,21,0,72,0,87,0,81,72,0,48,72,69,96,0,57,36,0,69,21
604,66,9,72,30,0,54,0,81,27,45,0,78,0,81,0,84,45,0,42,42,54,81,0,45,63,0,105,36
605,21,72,36,39,0,42,0,72,39,42,0,78,0,84,0,75,75,0,39,57,72,93,0,54,36,0,99,15
606,42,51,27,36,0,57,0,51,33,33,0,69,0,51,0,102,57,0,66,72,75,90,0,93,45,0,75,15
607,48,81,30,45,0,54,0,69,27,51,0,84,0,99,0,81,84,0,66,42,51,48,0,48,39,0,75,18
608,48,42,69,57,0,51,0,81,42,24,0,63,0,63,0,75,63,0,48,63,69,69,0,30,63,0,105,15
609,33,48,45,42,0,54,0,63,54,30,0,69,0,69,0,81,69,0,33,72,48,87,0,69,72,0,87,15
610,57,72,39,57,0,39,0,75,18,39,0,75,0,90,0,57,84,0,36,66,66,84,0,57,36,0,78,15
611,51,66,45,42,0,42,0,45,30,27,0,78,0,75,0,90,84,0,57,57,54,99,0,36,39,0,87,36
612,27,42,57,36,0,27,0,87,45,27,0,81,0,66,0,69,87,0,81,60,33,90,0,36,63,0,93,33
613,60,51,42,45,0,42,0,72,51,45,0,51,0,42,0,87,45,0,69,60,69,87,0,33,48,0,111,30
614,51,27,84,54,0,51,0,75,54,45,0,36,0,69,0,75,72,0,54,99,27,84,0,63,24,0,87,9
615,54,60,45,27,0,33,0,69,42,18,0,75,0,99,0,81,51,0,63,75,57,51,0,81,48,0,93,18
616,18,51,57,39,0,45,0,63,66,27,0,87,0,81,0,69,75,0,39,72,42,72,0,39,60,0,108,30
617,27,27,51,60,0,69,0,60,42,36,0,84,0,87,0,72,93,0,60,63,24,90,0,75,21,0,78,21
618,63,60,33,39,0,45,0,84,66,24,0,36,0,66,0,102,90,0,57,45,60,72,0,39,36,0,102,21
619,51,72,42,81,0,39,0,78,27,36,0,69,0,60,0,93,63,0,18,60,72,75,0,51,54,0,78,21
620,54,54,21,42,0,60,0,60,42,33,0,57,0,75,0,84,75,0,42,84,33,102,0,63,51,0,93,15
621,36,39,45,42,0,69,0,81,48,42,0,81,0,45,0,93,51,0,75,57,42,66,0,42,63,0,93,30
622,93,48,57,48,0,36,0,69,27,24,0,87,0,63,0,93,48,0,33,54,75,84,0,21,60,0,99,21
623,45,45,30,51,0,51,0,69,18,30,0,84,0,81,0,96,69,0,87,81,36,66,0,63,39,0,84,15
624,69,75,36,15,0,57,0,54,39,33,0,72,0,75,0,81,66,0,42,66,48,81,0,54,45,0,84,48
625,48,75,51,69,0,42,0,69,45,30,0,84,0,63,0,63,75,0,36,72,36,81,0,33,48,0,90,30
626,33,63,36,39,0,45,0,66,33,48,0,69,0,84,0,84,96,0,57,78,54,66,0,45,45,0,93,6
627,30,57,36,33,0,42,0,105,45,36,0,66,0,54,0,78,69,0,45,63,57,72,0,60,54,0,96,42
628,48,51,39,51,0,66,0,60,51,21,0,60,0,51,0,87,60,0,39,84,84,84,0,57,33,0,84,30
629,45,57,24,51,0,27,0,75,42,24,0,72,0,96,0,69,69,0,36,63,57,99,0,60,78,0,81,15
630,39,39,30,21,0,60,0,45,72,39,0,84,0,78,0,69,93,0,66,69,78,72,0,27,48,0,84,27
631,54,54,39,69,0,51,0,60,45,24,0,99,0,57,0,75,63,0,36,60,87,66,0,57,63,0,60,21
632,39,39,36,45,0,63,0,75,69,15,0,66,0,66,0,66,66,0,48,66,60,93,0,33,75,0,84,36
633,51,27,42,51,0,84,0,60,42,21,0,75,0,54,0,78,75,0,30,81,72,99,0,33,48,0,105,12
634,54,12,33,36,0,81,0,93,72,30,0,57,0,57,0,87,63,0,45,72,66,84,0,60,63,0,66,9
635,60,21,57,39,0,24,0,78,45,24,0,96,0,72,0,75,72,0,21,30,72,102,0,45,51,0,96,60
636,48,60,33,60,0,33,0,57,42,33,0,63,0,81,0,75,69,0,60,66,54,99,0,45,39,0,93,30
637,57,33,30,36,0,57,0,48,63,36,0,54,0,105,0,99,81,0,75,54,63,51,0,42,42,0,81,33
638,36,78,45,51,0,33,0,75,21,36,0,54,0,69,0,99,69,0,54,75,36,69,0,60,60,0,111,9
639,21,69,51,45,0,60,0,72,21,36,0,87,0,72,0,99,66,0,24,60,69,57,0,45,42,0,99,45
640,42,45,51,54,0,42,0,72,57,48,0,51,0,72,0,84,87,0,51,84,21,57,0,69,36,0,69,48
641,57,48,36,51,0,54,0,60,48,39,0,84,0,84,0,90,48,0,21,69,72,81,0,27,48,0,99,24
642,45,39,42,48,0,48,0,63,39,39,0,90,0,57,0,102,60,0,51,54,72,87,0,48,54,0,87,15
643,66,24,48,36,0,57,0,87,42,54,0,84,0,60,0,84,45,0,51,69,48,78,0,18,51,0,87,51
644,21,63,45,15,0,84,0,66,57,51,0,75,0,60,0,54,54,0,39,87,75,102,0,54,36,0,81,21
645,72,27,21,60,0,51,0,39,66,57,0,75,0,66,0,108,51,0,57,51,51,72,0,51,48,0,102,15
646,33,36,42,39,0,69,0,78,24,33,0,57,0,66,0,48,63,0,69,75,66,93,0,69,57,0,99,24
647,54,27,24,33,0,42,0,72,33,33,0,78,0,72,0,69,69,0,63,54,84,84,0,54,66,0,102,27
648,81,33,45,24,0,60,0,66,27,30,0,51,0,57,0,72,81,0,51,99,42,93,0,69,57,0,90,12
649,69,24,33,51,0,51,0,66,60,21,0,75,0,45,0,99,51,0,39,54,63,84,0,69,75,0,84,27
650,21,42,45,42,0,39,0,72,48,36,0,105,0,87,0,72,57,0,69,105,57,75,0,51,21,0,72,24
651,39,54,42,51,0,81,0,87,39,3,0,87,0,84,0,60,60,0,36,54,57,93,0,33,81,0,87,12
652,60,54,27,63,0,54,0,51,39,39,0,69,0,63,0,69,75,0,60,84,66,69,0,60,33,0,60,45
653,36,63,48,51,0,54,0,72,24,39,0,75,0,69,0,84,69,0,54,66,51,72,0,63,27,0,102,21
654,54,90,42,36,0,27,0,84,63,33,0,99,0,66,0,54,57,0,33,81,84,57,0,39,33,0,84,24
655,57,63,69,42,0,30,0,75,42,42,0,84,0,66,0,48,81,0,36,60,48,96,0,42,45,0,93,21
656,75,45,24,21,0,60,0,45,69,27,0,72,0,69,0,78,81,0,24,66,87,84,0,51,57,0,87,18
657,33,39,18,39,0,60,0,54,66,36,0,72,0,93,0,60,72,0,45,51,81,90,0,39,54,0,87,51
658,84,51,33,72,0,78,0,36,42,30,0,57,0,93,0,78,45,0,54,60,51,93,0,42,30,0,102,9
659,72,27,42,57,0,39,0,81,36,15,0,72,0,66,0,72,66,0,63,57,78,72,0,66,36,0,105,18
660,48,42,66,48,0,36,0,75,48,24,0,60,0,72,0,84,72,0,36,72,66,81,0,24,60,0,93,33
661,42,57,24,39,0,57,0,69,30,54,0,78,0,75,0,75,51,0,48,51,66,90,0,45,81,0,87,21
662,63,30,54,66,0,57,0,69,30,60,0,51,0,72,0,51,90,0,36,60,66,84,0,39,30,0,93,39
663,39,33,33,18,0,24,0,87,63,15,0,87,0,66,0,87,81,0,42,84,54,84,0,45,69,0,90,39
664,33,54,57,69,0,48,0,51,24,33,0,60,0,93,0,81,57,0,48,72,66,81,0,33,57,0,96,27
665,51,75,45,45,0,51,0,81,21,33,0,96,0,69,0,96,66,0,30,63,30,63,0,60,48,0,108,9
666,36,39,18,42,0,48,0,81,39,45,0,78,0,60,0,84,66,0,57,87,81,54,0,48,66,0,75,36
667,72,21,42,42,0,60,0,78,60,39,0,84,0,72,0,84,51,0,48,63,54,75,0,42,33,0,96,24
668,36,66,36,30,0,54,0,72,42,15,0,72,0,66,0,78,105,0,48,69,75,54,0,54,54,0,84,30
669,39,39,33,81,0,60,0,48,39,24,0,72,0,87,0,72,84,0,45,48,57,78,0,69,30,0,102,33
670,39,60,24,51,0,21,0,84,45,66,0,78,0,69,0,57,60,0,51,84,66,78,0,48,48,0,90,21
671,63,24,21,69,0,24,0,42,39,33,0,90,0,63,0,84,72,0,48,66,87,57,0,69,72,0,96,21
672,57,57,48,45,0,48,0,51,48,18,0,93,0,66,0,69,81,0,24,45,72,99,0,42,66,0,81,30
673,39,51,18,27,0,48,0,96,48,18,0,93,0,81,0,87,66,0,57,33,87,66,0,69,66,0,63,27
674,27,69,45,45,0,63,0,63,66,30,0,93,0,30,0,84,78,0,21,84,54,54,0,45,60,0,87,42
675,33,54,48,48,0,48,0,78,45,33,0,81,0,66,0,72,60,0,27,72,54,96,0,63,33,0,105,24
676,54,30,45,36,0,24,0,51,39,66,0,48,0,57,0,81,66,0,45,90,87,84,0,51,60,0,93,33
677,36,15,18,45,0,18,0,78,21,54,0,81,0,69,0,90,63,0,30,90,72,84,0,69,72,0,96,39
678,57,66,33,66,0,45,0,75,24,12,0,75,0,66,0,93,66,0,36,51,42,63,0,66,81,0,96,27
679,51,36,45,54,0,33,0,66,42,39,0,81,0,90,0,90,81,0,57,39,45,75,0,45,63,0,93,15
680,51,36,39,42,0,54,0,51,30,30,0,84,0,87,0,87,63,0,66,42,45,81,0,66,75,0,87,24
681,33,24,48,63,0,54,0,51,33,33,0,84,0,72,0,87,51,0,45,63,93,69,0,60,51,0,87,39
682,45,27,57,30,0,63,0,72,57,51,0,81,0,57,0,78,72,0,51,45,63,72,0,57,51,0,87,24
683,72,54,60,48,0,36,0,72,21,45,0,69,0,57,0,81,87,0,33,51,72,45,0,54,66,0,105,12
684,30,33,36,75,0,51,0,87,51,27,0,75,0,75,0,81,72,0,51,51,51,48,0,66,63,0,90,27
685,54,42,81,69,0,30,0,69,33,27,0,54,0,72,0,93,48,0,27,48,66,60,0,42,84,0,105,36
686,45,33,24,75,0,36,0,39,36,42,0,75,0,84,0,72,84,0,42,57,60,81,0,51,63,0,108,33
687,33,36,63,54,0,42,0,57,30,24,0,69,0,63,0,72,75,0,57,69,57,84,0,54,84,0,96,21
688,66,45,45,48,0,15,0,87,30,51,0,96,0,81,0,60,69,0,60,54,45,42,0,75,36,0,99,36
689,81,24,39,54,0,84,0,42,36,21,0,66,0,75,0,93,45,0,66,84,42,75,0,48,48,0,105,12
690,36,27,21,57,0,24,0,81,45,36,0,84,0,75,0,81,63,0,60,48,75,96,0,45,51,0,96,39
691,30,42,57,48,0,39,0,63,48,18,0,72,0,69,0,81,90,0,60,57,63,63,0,60,66,0,99,15
692,84,57,21,42,0,45,0,72,57,45,0,93,0,81,0,66,51,0,45,60,45,66,0,36,63,0,81,30
693,78,42,36,54,0,75,0,66,24,30,0,75,0,87,0,87,48,0,21,54,45,93,0,57,51,0,99,18
694,54,72,21,69,0,42,0,30,42,27,0,93,0,39,0,72,63,0,66,42,96,96,0,60,57,0,87,12
695,54,36,36,45,0,45,0,87,48,33,0,87,0,78,0,90,60,0,51,54,54,72,0,45,45,0,111,9
696,60,54,21,48,0,42,0,66,39,30,0,78,0,87,0,60,72,0,24,63,87,93,0,48,48,0,81,39
697,54,27,36,42,0,57,0,75,42,45,0,48,0,87,0,66,84,0,27,84,54,81,0,39,63,0,111,18
698,33,48,30,57,0,78,0,99,57,42,0,84,0,66,0,87,57,0,27,39,72,87,0,60,42,0,42,33
699,51,51,42,66,0,51,0,60,27,24,0,78,0,72,0,78,51,0,39,81,51,78,0,72,69,0,93,6
700,66,42,30,33,0,36,0,75,78,42,0,105,0,63,0,81,45,0,45,45,75,87,0,75,42,0,63,12
701,66,57,39,42,0,39,0,84,24,21,0,54,0,81,0,69,96,0,51,63,54,72,0,36,78,0,90,24
702,42,63,36,39,0,21,0,60,78,45,0,96,0,66,0,72,48,0,69,81,60,93,0,36,36,0,84,15
703,57,51,39,48,0,24,0,72,57,30,0,84,0,51,0,84,78,0,57,87,54,51,0,48,45,0,93,30
704,24,48,18,48,0,63,0,60,60,45,0,57,0,72,0,96,66,0,39,72,66,81,0,51,60,0,96,18
705,57,33,45,72,0,48,0,69,51,60,0,54,0,87,0,72,30,0,42,69,48,84,0,45,51,0,90,33
706,72,45,51,39,0,45,0,60,30,33,0,84,0,69,0,60,66,0,51,72,75,93,0,51,33,0,87,24
707,60,75,45,54,0,57,0,60,87,21,0,54,0,51,0,75,78,0,51,57,36,81,0,54,33,0,96,15
708,66,39,42,33,0,54,0,93,57,42,0,42,0,66,0,81,57,0,45,66,60,51,0,48,69,0,108,21
709,42,39,21,36,0,78,0,63,69,24,0,57,0,90,0,72,90,0,48,63,75,72,0,42,51,0,102,6
710,39,51,30,42,0,45,0,51,39,24,0,78,0,69,0,75,78,0,54,78,69,72,0,69,48,0,87,42
711,39,36,33,63,0,15,0,63,66,42,0,57,0,54,0,84,78,0,51,66,57,90,0,45,45,0,102,54
712,54,48,42,57,0,30,0,57,57,12,0,81,0,93,0,66,66,0,42,54,72,90,0,78,42,0,87,12
713,42,12,48,63,0,42,0,75,18,36,0,60,0,90,0,78,54,0,54,78,45,90,0,33,69,0,108,45
